"","1.BRAIN65","10.BRAIN26","11.BRAIN28","12.BRAIN33","3.BRAIN3","4.BRAIN6","5.BRAIN4","7.BRAIN17B","8.BRAIN19","9.BRAIN22","0.BRAIN35A","0.BRAIN35B","0.BRAIN37","0.BRAIN40","0.BRAIN42.D1","0.BRAIN49","0.BRAIN51","0.BRAIN63","0.BRAIN67","0.BRAIN69","0.BRAIN73","0.BRAIN75","1.BRAIN47","10.BRAIN38","11.BRAIN39","12.BRAIN72","2.BRAIN78","3.BRAIN79","4.BRAIN80","5.BRAIN84","6.BRAIN88","7.BRAIN82","8.BRAIN8","1.BRAIN12","10.14609.01.02.01","12.18404.01.15.01","2.14099.01.02.01","3.14329.01.02.01","4.13784.01.02.01","7.13836.01.02.01","9.11926.01.02.01","10.BRAIN205.A1.T.2.B4","12.BRAIN207.B2.T.2.B7","5.BRAIN56.B1.T.2.A5","7.BRAIN260.A2.T.2.A8","8.BRAIN259.B3.T.2.A9","9.BRAIN255.A2.T.2.B1","1.BRAIN261.B1.T.2.A7","10.BRAIN219.B1.T.2.C10","11.BRAIN224.C3.T.2.D1","12.BRAIN224.C6.T.2.D2","2.BRAIN207.B1.T.2.B8","5.BRAIN212.A2.T.2.C4","6.BRAIN215.B1.T.2.C5","7.BRAIN217.A2.T.2.C7","8.BRAIN217.A5.T.2.C8","9.BRAIN217.A6.T.2.C9","10.BRAIN250.B1.T.2.E12","3.BRAIN231.B1.T.2.D7","4.BRAIN234.A7.T.2.D10","5.BRAIN235.B1.T.2.D11","7.BRAIN236.A2.T.2.E1","8.BRAIN247.B5.T.2.E8","9.BRAIN247.B6.T.2.E10","1.BRAIN17B","10.BRAIN252.T.1.H3","11.BRAIN205.A1.T.2.B4","12.BRAIN207.B2.T.2.B7.dup","2.BRAIN19","3.BRAIN33","4.BRAIN37","5.BRAIN221.T.1.F8","7.BRAIN228.T.1.F12","8.BRAIN235.T.1.G5","9.BRAIN250.T.1.H2"
"SGMS1",9.46614578793117,9.42775488844256,9.53728874440322,9.27289684564289,9.44231589273626,9.83627025054885,9.6370558198893,9.68045237009343,10.0112433292811,10.1428712608708,9.71735985284255,9.67003726714676,10.0505148218725,9.89106458730319,9.43759985970919,9.38976046116364,9.36708602350529,9.84139976969844,10.4157998639643,9.98189936149027,9.40670275912091,9.08419057256378,9.53332769682347,9.41543402389315,10.0817751152297,9.66809857393192,9.69888182628947,9.99073254188674,9.56170112982058,9.93261321393356,9.52561953802012,9.47889248815521,8.42863498290137,10.7684167913871,9.32219442460504,8.77820007094113,7.45498697426554,8.10495521503754,8.25030379677012,7.82250582041216,9.17946376742138,9.76182394472204,7.0757083003321,8.07806799983014,6.65939215740016,7.00801637896586,6.69350591661195,1.50362933367158,8.0701116256701,3.98973384610887,7.63533043298006,8.31550169525718,9.28083475845011,9.11282512869477,8.81153172235591,8.22515017783443,8.20234781165761,7.01468122181313,7.98428146984798,8.30795881669139,7.70787099276081,7.98498193200158,7.69556234657726,7.26714395940838,9.73039573484584,6.59343681882432,9.69140568378388,7.33726805280098,9.97427799840889,9.10073660091858,10.1291033137949,7.2563121969457,5.29152452699655,6.90377700594691,6.50145681750867
"SGOL1",6.42287307946548,8.25557391305988,7.66939228041057,6.50161117829281,5.7943435944893,6.68862669648254,7.99876381676202,6.92803312352071,5.39201092647524,8.51652483938452,5.26586449412902,7.02174883105677,8.25845608691143,7.85893196636238,8.23596599853954,3.96589420251006,6.97948175434956,5.30498112093532,7.61540888965648,8.85967110207926,7.97160760750081,4.14077410093015,7.79742329802757,5.65773698814286,8.30005612015898,8.31799980635339,6.48657822257661,9.17937346782524,6.64522448538286,9.19842470443793,8.32150088906409,-2.28846436597047,6.36386472751113,7.28635419825028,7.94612727092419,6.259010270041,6.63343373600496,8.08316652627225,6.07495512337279,6.90743708105431,3.15551144567694,7.06792707244772,7.91883945171523,1.35014754526694,7.29180182052378,5.98385006783511,6.87793048774938,7.96306095230887,7.63772688282736,5.1272373698588,6.65878940580405,9.06057233906044,8.65698324433536,9.66251215466839,8.45897200881489,8.5303100593409,7.86999234531991,6.58117106246281,5.61021575162544,6.11503021805616,7.08322479056717,7.63705862858128,7.22297382473626,7.42958357378669,6.99985640983906,7.34947408706565,5.9523200377433,7.65919614768834,5.47177765787971,5.94296068214239,7.84279912863823,0.701723345268064,5.4931583881662,7.13158292346972,6.96596299305182
"SHC3",8.35663938106539,9.17370926583602,10.035364708004,11.6705463374727,11.5543110140171,11.8530135143834,10.3085683525669,8.31505624662995,11.1554361209769,11.4111501535438,10.3326960026072,10.5708176621787,9.25845608691143,10.4653955362945,10.6722611183789,11.0571406678564,10.6799214724907,10.5595929476841,10.6894601266379,9.20947822954206,10.2501871579592,9.87704592492627,9.60477822008518,10.8568927009089,10.0409688988418,9.26628476980924,10.2388568722373,10.8283849471593,10.9306267042451,10.5819074698419,8.81236501553805,10.8490071373815,9.60402326665616,9.32757686097679,12.4847952206167,11.1508495995261,9.20399007860414,9.70017874792514,8.7735126559359,9.64356365510911,8.38020225055014,8.22839174464096,9.10812977802447,10.4586720020451,10.0877968804168,9.5442345458356,9.15293753524925,11.015381987439,9.50158009529432,7.42269325338497,9.28202192345292,10.6616096026397,9.85552892371744,10.6499591043253,9.20396460230259,10.4686838644001,9.65583016396372,9.60696706334014,9.80556334994766,11.8496120360902,9.96499079202007,11.196290854209,10.1268790182637,10.445607586063,8.41489390911791,8.23016074723522,8.44228602452871,9.30908528503027,11.3084728231901,11.8283692819502,9.37601805426539,8.6442378506073,9.72448393427266,10.6892724940408,10.4831678982512
"SKA3",7.203560051061,8.98643069764344,7.93242668624436,7.32163251218657,6.75075432594162,8.00057070279728,8.54084050463,8.98248090754308,6.03734604517588,9.62139395723848,7.05173968877617,7.53076247854463,9.15822863917277,8.79243655457547,8.94746090518962,6.80239547022718,7.43351338524427,6.48430482037989,8.69809617195875,9.13874371800482,8.42367583772462,6.79788638740714,9.29116103870219,6.83607422940137,8.81067127942005,8.97560760890632,7.84327173562465,9.7167807388866,7.02373610863659,9.49422306750063,9.42716715374156,4.15447912987825,7.61951960297933,9.01703352956905,8.77179253886422,7.02112151238139,7.29054602248195,8.30376566578565,6.90655759167707,7.45463053889972,4.88731533472736,7.80489266661392,7.80741816904681,5.15750246732455,7.51661690412708,6.53594793465064,6.23407429797465,7.05821818534921,8.2070925284975,4.47516067327911,4.28955559613833,9.37520794138144,9.29610151510342,9.03772367345405,8.86624889206498,9.05161392283974,8.47475200116188,6.21007691077156,6.14427735404656,6.57693432237297,7.8396016911796,7.6587536996806,7.43333369057781,8.05459932402828,9.02632862120025,7.83466207721178,7.57910271415909,7.69314347961167,6.07217019917047,7.5459571056938,9.45103140868224,4.02365144015543,5.67003615025028,8.03088892385025,7.0826865993535
"SLC25A28",9.053350239439,8.86737802599968,9.0198895274947,9.33918071339742,9.03865079225419,9.62506156770508,9.01078634501123,8.55671700167118,8.50535239955119,9.33366078223471,8.85082699485017,8.67298455119709,9.13204470736912,8.99525343757516,8.2890773349991,8.93989899397712,8.75544148013163,9.0440667669759,8.72087604061504,8.74052383678625,8.79045816839624,8.94416012078481,8.88986954679217,9.41543402389315,9.06442787166584,8.85475321403193,8.86373583818436,9.02549796004742,8.53274975612445,8.38062803565868,9.04569918715642,9.42921205709592,8.76038213881918,9.49524235523698,8.13728324323888,8.38904803198926,7.05193509058737,7.06739921041394,6.96709913361212,7.65776105807553,8.38707551291163,9.42892473201367,7.84893743848508,9.00119923644587,7.26611517686013,7.74018098686825,7.84878414208986,4.82555742855894,7.84676092130879,6.47516067327911,7.06214510003526,8.3356795771948,8.62106367008042,7.63365729199621,8.22778106130357,7.82499691564157,7.90324415111629,7.83923921540325,8.20093752163528,8.34324387812132,7.72639108073161,7.80211787485177,7.74312802982932,7.24724440197068,8.59546615475973,6.77865169129123,9.42709962071404,7.71313495479914,8.35468361294449,9.28650259013581,9.15767246599165,7.881632435283,7.98082368753245,7.38376994706653,6.738157075529
"SLC31A1",9.74664959874521,10.2428179056354,9.57435799909459,9.40731388166386,9.13334520273561,10.1704957042396,9.84020644486527,11.6357108133715,9.01949804384295,10.4521342521146,9.36498554056373,9.80512489017993,10.4904986782816,10.0757433554355,10.2627660578833,9.01028832186852,9.51075638417673,8.98900774918558,9.54906639482779,10.2570065996246,10.1299446346679,9.21841151232442,9.86730739214008,9.43771547126916,10.4523062292781,10.338177688291,9.08902815002661,10.7244957040146,9.18127738562307,10.5907421272167,10.027308327062,8.25166367261163,9.32280207088925,9.97549126732587,9.31951603495199,8.68883466037598,8.67648205765305,9.01903618885254,8.47540042703495,8.88914816179687,8.65535733276014,10.8651435477157,9.00859410447356,8.97219936472332,8.4698758923104,8.10082618932846,8.26198029454454,8.9548404455039,9.60239380971508,9.28985757067788,9.53114158270809,9.73561018408344,10.2100616840367,10.7658519043611,10.2503165873163,9.99162755411718,9.71736619203322,8.82046200837262,8.88402999621248,8.97457477141728,9.07602210440882,8.73221586162162,9.15572648365675,9.26664980114327,11.6060353964699,9.54462456947137,10.8746858138611,8.9645413583801,8.89406854116988,9.57698400131443,10.6316036543241,9.34196828149041,9.09887944905416,9.36493330505367,8.86091696889264
"SLC5A6",7.87893784700437,7.46923152441872,6.0479039036643,7.40016591473326,7.35622248209742,5.00057070279728,7.04041151412051,8.76053369375249,7.16189114311418,6.58363903524306,6.94704231010948,6.86562962913949,7.18903468595395,5.97140669562079,5.61447762179327,6.7283948887834,7.23260069131827,7.83957009914136,6.40646199938499,6.1459752872359,7.74053294306456,7.61025938423137,6.79742329802757,6.71359022287638,6.1976944025293,2.16825268684871,6.66818502906656,1.17374891863136,6.84685834655251,4.61346220371677,6.95438402041048,7.67153756609761,0.749154883395925,6.90575019603531,7.68348970047755,9.29489194197375,7.77722900562262,8.08002681874168,7.29034415697147,7.83872433097029,7.3197000775701,8.20928292169326,7.29434858680744,7.68999754815157,7.20734146743496,6.81331569149846,6.23407429797465,4.67355433511389,7.21750914444284,5.47516067327911,1.70459309541717,5.16575457575249,6.68044221715935,3.58926317263775,6.82360455465649,6.94275044713371,7.07843520797213,7.37357564305444,7.52707451632519,7.32178351561501,7.26142835612108,7.17762700994398,7.03829505660392,7.09968721355682,8.95094680935812,6.43546112598364,8.13164373718787,7.22107503529645,7.21338961690228,6.99639994110385,6.48524712402015,5.7891861865184,7.44532986307559,6.29970568227805,6.78485031097705
"SMC4",8.92210570616075,9.52789155972801,8.50531635466494,8.04440422477002,7.94505799196578,8.86406870289242,8.65056610629554,9.3527485367019,7.81741514131234,9.10148734010568,8.71622252914085,9.05827470708189,9.41866593352053,9.21426321951695,9.57937382083735,7.85202623795178,8.05644373616444,7.29433387673582,8.95985442110528,9.68699444036946,9.19811613730949,7.75321733807341,8.84438677699816,7.94119093521559,9.80022953269841,9.71514714673635,8.25314752978771,10.1905572063179,8.09148071527243,9.75537282898949,9.32150088906409,6.93070415449169,7.61951960297933,8.89892893017929,9.19937165616476,7.22694906080871,9.27417923143231,9.54544650721858,8.1552080793482,9.24990803467909,7.05551565570021,9.72417665780417,10.0154477755146,9.20812854039452,9.54833891938826,8.83779178349467,10.0889426812349,8.76101717636423,9.33218774847903,8.42269325338497,8.49900896176728,10.0846178130271,9.25762736728879,10.5120953121153,9.35633709660509,9.70253968593926,9.67199800266214,8.20525989447378,9.31685680893485,8.17501232288439,9.06296595158337,9.64794694472401,9.50406820211505,9.27944322435883,9.33243174892593,10.0138461782693,9.86203667743059,10.0934272122005,7.92697228363054,8.15755473291843,9.55849610605079,8.47651040486924,8.91211093744843,10.3897122121819,9.00986581492863
"SMOC1",7.78132705037795,11.6629713501366,10.082173805749,8.29104419235315,11.2170091081373,12.4314878157423,12.3471586353811,8.70979633167557,12.283249378747,11.1091005242156,11.1531376409587,11.0861807036518,11.1530297324985,10.9037198881092,10.1137102484885,9.03812253006524,10.9670767334588,8.1947982031849,12.0648589781243,8.43285643502406,8.83554605792478,8.1818013691902,10.3393170768568,10.7204222563588,10.4545274691948,11.1019433418009,11.7116386692255,10.8158006115593,11.107931236053,11.2156614093632,9.14061083418189,8.66863767559181,8.6071358785235,9.49524235523698,12.1469736082823,7.72084198079879,1.78099092441882,10.3320841084091,9.03151586210789,8.9164953264757,8.75542428786406,4.56542673191854,10.6562923605427,7.96485738938215,-1.70255161633508,4.72859301259304,0.234074297974651,4.08859183439273,8.87664520125469,1.6678057512215,6.70459309541717,10.3752079413814,8.57173595771685,9.43056542661869,8.2529973469124,7.75121898950202,7.47229216247407,7.55111382860663,6.48992151790773,12.2919952232111,8.27658816329209,11.2756590929045,10.3791647151447,10.1639864184391,8.61652777028756,-2.4037426621133,4.56529691463406,10.7197376896234,12.2351149789482,8.42449359320814,11.1339043000587,0.701723345268064,0.969596432109191,4.82577449394564,9.78485031097705
"SNAP91",4.38539837404681,9.45012270147102,8.79372041541277,12.023235850534,10.7149091269949,9.71938895025323,10.2883390275641,-0.0943346895077477,10.470743362621,9.9570974307705,9.27670605377645,8.89116472124663,8.56284952250628,8.34991831887452,9.60053843083539,11.5390003455414,7.78965719546954,11.4654457931286,8.86418931181004,1.50211909746118,7.54498213394675,11.2216940963137,8.6465983957798,8.92550931298332,8.17632075173673,8.16825268684871,8.50406564930545,7.69731087468837,9.40544543184937,7.23495058046304,11.0307137797598,11.0667490621455,7.7033511937828,7.38728310710106,10.1276914004421,11.6649777021561,5.04569415061323,8.3721027955488,7.66398728840299,6.41584607847427,8.72536705400788,0.395501730476223,-0.290613913913719,9.47426885709613,-1.70255161633508,6.34425231053711,0.234074297974651,1.50362933367158,1.09856807171933,1.6678057512215,1.70459309541717,2.16575457575249,10.3112084074936,8.03772367345405,4.34967336632408,7.00382602388548,7.37556739101235,8.60696706334014,8.77885778718428,6.2778806937382,9.17911559737292,10.4935313172036,9.42424295450695,9.32144534381209,-0.0769591872117677,-2.4037426621133,0.864857196492966,-0.0550493699777852,10.4948612709928,12.0923243611024,9.07521030579967,0.701723345268064,0.969596432109191,9.39225142382162,9.03712402197305
"SNRPA",9.3123965431039,9.274081042013,9.17528321014052,8.70865563529582,8.73964807370305,8.70101042093838,8.94024735219508,9.92108036287894,8.88960691653341,9.36579340317552,9.27206964365573,9.21612687622362,9.97002490401215,9.59979147663307,9.66223075324164,9.17255975076739,9.29348293346529,8.75667709079302,9.55541722698018,10.1020319396483,9.6711592400239,9.09138607396799,9.68437504658276,8.90965536178248,10.0932251359733,9.94303974644989,9.16794520725083,10.0594452919708,9.29483994444627,9.67457371802016,9.2861152903282,8.81088344443272,9.22083009778797,9.49975783635947,8.77682227681485,9.01722128010359,8.61809318987047,8.83944726373559,8.67814138271285,8.60873682607088,8.38570347758151,9.75085282690103,9.49074579961094,9.94633730141135,9.50690174929387,9.2881242981586,9.14396738174469,9.48662290836589,9.74242426149405,9.40927273762265,9.09691051819594,10.2690423841645,9.99770893467685,10.0864497132705,10.0572881367579,9.80261257604484,9.85496413608757,9.16613356318396,8.87685239413943,9.61191539148221,9.52319222462847,9.75253584600121,9.39352000812181,9.34176200075497,9.894584366739,9.3698086843152,9.63634666599356,9.47633209053853,8.86925678577425,8.90852718507851,10.0114202935337,9.28668584598922,9.30498678680312,9.25576233469045,9.15734110416045
"SORBS1",10.8948608699699,10.0177180702221,12.1298072195727,10.9962322253924,10.6469845648617,11.5855332035184,10.9751811423045,8.806532118473,10.3485918573073,10.6787962682834,12.2224659649077,12.0756399123746,11.4925582004599,12.2818680052826,10.8913178271521,10.5422435729265,11.8092479238274,10.3596253369875,11.0960516159398,10.1423640336835,11.8517053572228,11.7006659013467,12.6918844440946,12.3275544881425,10.4699811216013,12.3543669263904,11.5421252028738,11.4877656225327,10.2510743525778,11.2236352672352,10.6446995212779,10.7435813609603,11.1670073982818,10.1806447570792,9.14810621253342,10.6898150851782,9.09639211221703,9.05545959710241,9.31643338584013,9.46226386380214,12.0453413068438,6.461590920934,10.4907457996109,11.2189701000419,9.83757642224702,10.0441078233489,8.72592739430433,10.7704158743665,10.2797203285849,9.82262386027361,10.2359745559335,10.1023925147551,10.9717986130282,9.84979072286097,10.4888457104346,9.82287997462947,10.4586875649174,10.2052598944738,10.9173527938304,10.8915977438877,10.2897235654812,11.0459351432334,9.79576950957055,8.45929487908567,8.66450779918938,9.41444004283534,6.32428881513026,10.6847312397955,10.3951211193689,11.0699086108394,11.5981209812614,9.67900326876798,10.6062210526528,10.1224358302226,9.57104708969375
"SPARC",13.9769699299649,14.2969888483792,15.6883991411985,10.9447593843286,14.5294966309566,16.0720330653539,14.0627342140283,12.8472631787583,12.958845590998,14.1961166414986,15.1078625476039,15.3840298800807,15.22137149596,16.4644615371602,14.7246095383933,11.8502827996237,15.6028371384841,11.0669233806327,16.5582198899529,15.9634706405812,16.3605720234013,14.1977243921557,15.1789026313071,16.4011763077617,13.4702555808508,15.1394369592534,16.9173877065884,14.7361106083459,14.5191299404511,16.1470540025668,12.4040954491131,12.4069814445669,15.0765671806663,12.5381281680902,12.6592951134099,11.1168090261687,14.6351883521522,14.4226292804521,13.2747106374388,14.5769401954265,15.8314920992182,12.8025038784004,16.0808734819055,15.0651442709901,14.9227291484786,13.16979695107,16.1387089196428,14.7155176282176,14.572210410353,13.5773238655181,15.9298005323607,16.6390163899315,14.7515585266942,13.7782640403502,14.6402895848476,14.3487428068095,15.2392562962185,15.1141996875439,15.5190526720653,14.2148163377566,14.6004628340125,14.4255545233876,14.3943543004055,12.7950386583223,12.7616538569852,15.2317345733254,12.8844479248508,16.117592995467,12.8958762034047,10.9154799457203,15.0874046835733,15.8302413378227,15.6981015870636,13.8367687371676,14.6301006252979
"SPON1",9.84310324796464,10.5292929149046,9.59539169896679,9.72971725082365,10.5026885107157,12.1367073907833,10.9136805529095,9.97040807524251,10.7799177831747,10.9986765345219,9.30118502986201,9.6847138437792,11.9446745714674,10.5361913144043,12.3329446349101,10.7833347363127,11.2138234842876,9.8523293298567,10.2164910557409,11.4592211390235,11.5016783497259,11.4010603776281,12.2592638252908,8.78918784177054,10.649390372387,12.1808772257138,10.7890221103885,10.1074395735836,9.03754190816163,11.2338230344573,10.4234707770311,9.36348424475297,12.0580626874599,10.3969982619343,8.90179516429075,9.94925133804156,8.38996439898488,8.2348559562655,5.14650838439782,7.74951938103473,11.1963882247132,8.0608376476614,9.39238066976796,12.6034041250481,10.7163551149228,7.46089722938938,6.23407429797465,7.43436667123446,10.113983124106,10.7605628921414,11.0904554960586,10.6086980716012,10.7486137198009,10.2258877931814,8.83080005606069,8.76230816816383,9.16323168139122,6.86390126963752,11.5155666512064,6.73288460033469,10.8442726725814,9.73221586162162,10.4378576674454,8.64261192110939,9.91456265886393,5.04746844971902,8.10326193581805,9.39203385623187,10.7666948002066,9.63500040542708,11.8595621290195,9.18956337909112,10.2175239455528,10.2788164372938,7.51259737511387
"SPRED2",7.87218048082906,5.87841629745213,8.18540742741423,8.86220089354927,9.27393140936973,7.18819770597305,6.75610849153306,7.35687642232458,9.91798340112293,6.29413241804808,8.67467003969635,8.56289509948544,1.03928756644926,8.49078085471437,8.14285659414806,7.33844837046739,8.43351338524427,8.08170442433927,8.95985442110528,7.36010009258875,9.80023918918883,8.64000672762542,6.0318885516646,8.88148468909132,1.11023156127896,2.16825268684871,8.54687873284442,6.53130092324944,8.56170112982058,7.17980902627058,7.34044245271755,7.93433053689764,4.20858650203322,1.17782974147211,8.80773046825142,8.75777547569189,9.42043213079258,8.3184940029362,8.01249103642613,9.52829623846623,8.46709759634284,3.56542673191854,6.88929517610122,6.10503504743041,8.42673140060989,7.89851801403535,8.4288311523969,7.54802345303003,7.74242426149405,2.6678057512215,7.53748310958192,2.16575457575249,4.04817400165984,5.09176351316694,7.62269186073049,8.06958046936919,8.54197790827843,7.78215812019598,9.09975868726791,8.84243698379752,8.24867234869663,6.80211787485177,7.42606569011377,7.75257078657862,7.38247243142553,7.88742803720856,0.864857196492966,6.97837363155967,9.9034437481343,8.80749726484727,0.900284623298995,7.85147046477275,8.70430605233503,8.29247411304697,7.40311889831538
"SPRY4",8.30739586204554,8.73275258738005,9.66034714080756,8.78747001847265,8.86759257651994,9.53108541949606,8.57160275840068,9.96500977131668,11.5446207952641,9.16129673534098,10.1677716822233,10.4488736126343,9.02797225322143,10.6056127153618,10.4686267553298,7.38735797094834,9.61302443551578,8.20051185437929,10.1054597433522,9.42098233473577,11.190698665747,9.20520597352515,8.13622521147933,12.2521598181131,9.19238060263283,8.81210887662344,10.9619162321233,10.6914183067652,12.4363873739379,10.4579869183649,8.5982402101852,7.48961276356488,8.07108297828329,8.96573230086354,8.6534199366465,7.44470258734163,11.0626634192349,8.96389463466008,6.18099676078311,10.0086493324126,6.90274537529697,8.13021135070206,8.02679869985115,8.43761038651728,10.8082125515828,9.86119638782961,11.4873308777558,10.4979827705304,10.8700575412199,6.91573326466509,10.4892279409747,8.85225510293571,9.62711271475322,10.2427054112417,10.7317769762408,11.3361814902232,11.9415380709383,10.1335430625823,11.1387870704962,9.86216761727965,11.6542294989516,9.77753985213111,10.0584122512127,9.49812178216018,10.2061291658122,11.7521823539133,8.15025941535521,8.13970748444446,11.7525983076943,9.17504215964727,9.12910331379488,10.6250508306873,12.7169502615873,11.2285497189906,9.16970966159086
"SPTB",0.137470860603226,-0.479135707165955,4.3474641855232,9.17578164572312,6.57195117315286,1.83064570135497,6.10912426420452,-0.0943346895077477,6.98925175697483,1.53924491588461,7.64628823832652,6.09389861681261,1.03928756644926,2.64947860073343,4.23596599853954,7.73596810848821,8.29745183566824,8.15415621868756,6.6632374147471,1.50211909746118,0.00582332283872151,7.82403867526311,0.709960456777233,0.409809474699274,1.11023156127896,2.16825268684871,8.0656641569611,3.75871141935252,1.3232963904955,0.913022485575677,10.4234707770311,7.86128275353421,2.74915488339592,1.17782974147211,4.91604914797099,9.20448626385293,3.54180326053939,2.1445670709364,2.65174369264824,-1.10379017436895,4.55760988924828,0.395501730476223,3.16881770472358,1.35014754526694,-1.70255161633508,6.72859301259304,0.234074297974651,1.50362933367158,0.0985680717193282,1.6678057512215,7.06214510003526,2.16575457575249,6.42668562491357,1.0043006719166,-0.405214135839392,-0.588631013382605,4.44746030949414,-0.0187417797243219,4.03674888974211,9.03816145467188,4.39708345547865,5.05209612786012,5.59545086178706,4.44189183282422,-0.0769591872117677,1.29669705602779,0.864857196492966,-0.0550493699777852,6.79059984189925,8.97326344230591,0.900284623298995,0.701723345268064,0.969596432109191,6.82577449394564,3.29758448414302
"SRXN1",8.49502286522131,9.18264239060603,8.81669897919086,9.52370494914342,8.80076986364874,9.22296312413373,9.16398619923904,9.88865888518656,8.80878139297854,9.46405741949039,8.70709151738872,8.94579997782347,9.39683957106735,9.15727324093212,9.28036011789799,8.85550680668674,9.60983615788473,9.10626152858324,8.6593117115333,9.13147571754078,9.33449825016667,9.12332896647074,8.43105964548442,8.36981140676735,8.96821255640653,8.64398611781511,8.44190917324288,9.50017840575366,7.995721732467,9.31816394871202,9.5982402101852,8.45888946350759,8.94882722823229,8.20019755450056,9.18976618257451,9.78234244270327,8.7563612579101,7.63428125650973,8.82893669455459,9.29762270434523,8.68800652650396,10.1587140972906,8.25628054597392,8.42696314231777,7.82296919275999,8.89463457954812,9.68940151827921,8.16184081642337,8.0352060107219,9.72850168290906,9.3484492851919,7.55807199853125,10.181573127077,9.74913450941614,9.15511869837305,8.54579530683832,8.70589548075612,7.79503941149272,9.27924251713507,9.1059280109489,7.88975836615176,8.06839794018922,8.31240890831821,8.19833480148973,9.78567817034703,8.37351265307862,10.222409201111,8.24415864840949,8.79059984189925,9.58354668908688,9.32654937800109,10.8438304025706,9.391661198282,8.57769042957782,7.23842241167488
"STAM",8.07998536594247,8.78295913820422,8.59159012880693,8.39538085216788,8.52614748353973,8.22296312413373,8.73994870170924,7.94458429978455,8.57421425769599,8.61606051293544,8.32674673627604,8.42983356969385,8.90347371110354,8.38644419489963,7.66892540581564,8.35821162528882,7.94952853224793,8.71337330657216,8.57430368632681,8.66199043423956,8.66045935136669,8.22823694218049,8.51086035669754,7.90965536178248,9.24978291367776,8.79760930692832,8.08902815002661,9.41692290210431,8.27749270088238,8.77720863022996,9.47937086057432,8.69452920872384,8.12419431474285,8.89207525913823,8.77905209957851,8.79469866925833,7.50588368628445,7.93811619346897,8.25570715529945,8.06863733427653,8.39255064297778,7.9577441546973,6.32409593020149,6.15750246732455,6.71951314983773,6.38172701595577,6.06696431213939,1.50362933367158,7.43841807460395,1.6678057512215,1.70459309541717,6.9731094978101,8.04817400165984,8.26168851460925,7.7189071759898,7.13928944118059,7.04571963282875,6.76261793380034,7.30976738414853,7.42419908222818,7.50828601779826,6.40001943128043,6.90523352681233,6.92781881428648,7.96195980208053,6.81057645868746,7.71034724743734,6.45274527022091,8.55650033678514,8.559336135495,8.93370762483645,6.93054203576394,0.969596432109191,6.11528111114062,5.77563178094767
"STBD1",0.137470860603226,3.52086429283405,3.19546109207815,0.161761175408182,-0.597973828289455,1.83064570135497,5.6370558198893,3.71302023254986,-0.893391292387008,1.53924491588461,-0.592116500998554,0.736346612194522,3.62425006717042,3.38644419489963,1.91403790365217,0.158539280452457,0.789657195469543,0.217518279684985,0.139675458690087,2.50211909746118,3.70626304097981,0.440334382789057,0.709960456777233,0.409809474699274,4.91758648333657,2.16825268684871,0.129026217958527,3.75871141935252,1.3232963904955,0.913022485575677,-0.505047598226822,-2.28846436597047,0.749154883395925,1.17782974147211,1.52777855825493,-1.83374687087885,-2.3889340770235,-1.76232352467212,-0.807687925989056,-2.10379017436895,-1.65184347638067,0.395501730476223,-0.290613913913719,1.35014754526694,-1.70255161633508,-1.22560329779384,0.234074297974651,1.50362933367158,0.0985680717193282,1.6678057512215,1.70459309541717,2.16575457575249,1.72624590677247,4.91119126752511,3.98710328693937,2.73329708150476,2.08489023010943,-0.0187417797243219,-1.35556853303665,1.6095021848294,-0.888318763383601,1.59266450922282,-1.78825343068699,-2.244608694359,2.92304081278823,-2.4037426621133,0.864857196492966,-0.0550493699777852,-1.06738115322832,0.215040227579187,1.90028462329899,0.701723345268064,0.969596432109191,-0.344150507496673,-0.509770437914581
"STC2",6.61320429156962,9.16832271928896,8.35196557775815,7.16176117540818,8.99074080729281,9.97530394418685,9.14774555823183,8.50929165547844,4.59846180394267,9.20458083306978,8.58530303699068,8.85528768491803,9.30607410714416,8.89740611417701,10.0939469936671,7.1010537857917,7.46208253744104,6.80248078040614,8.16204327171854,8.9450625933099,8.40670275912091,5.68826189623264,8.48474751637841,8.96055626008252,9.14365456281641,9.5258046914668,6.55529097266062,9.66960394551853,8.00979691767872,9.44440394609199,8.66737991041866,1.79899847527986,10.6454872873059,8.35773883148704,7.3305799940257,7.3634698222312,9.0373306776786,8.05785543774306,9.94803422765323,7.5914381171268,3.34815652361933,9.6669647583806,11.0307505181257,1.35014754526694,7.89177298758977,8.3174285224614,9.81527487989961,8.67355433511389,8.65315692339697,12.9908605115632,9.88450218543211,11.8987698974385,10.4844691214992,11.0335878988848,9.31417468510269,8.7489908886099,8.20827264561471,10.8684788357441,4.9298336858256,7.78514083746611,5.81212095475749,9.52340184678571,9.01587759049633,9.51569543092738,8.53775065690344,6.0056482740244,10.0347821979353,11.0645402507633,5.3076582781186,7.35459157997798,9.45103140868224,9.19357644159774,8.79614491940011,-0.344150507496673,10.7767873236934
